"MUN_INFE" "year_notif" "municipio" "uf" "count_vivax" "total" "perc_vivax"
110025 2007 "Presidente Médici" "Rondônia" 107 132 0.810606060606061
110025 2008 "Presidente Médici" "Rondônia" 28 29 0.96551724137931
110025 2009 "Presidente Médici" "Rondônia" 25 30 0.833333333333333
110025 2010 "Presidente Médici" "Rondônia" 43 57 0.754385964912281
110025 2011 "Presidente Médici" "Rondônia" 16 16 1
110025 2012 "Presidente Médici" "Rondônia" 3 3 1
110025 2013 "Presidente Médici" "Rondônia" 5 5 1
110025 2014 "Presidente Médici" "Rondônia" 3 3 1
110025 2018 "Presidente Médici" "Rondônia" 1 1 1
110025 2019 "Presidente Médici" "Rondônia" 1 2 0.5
110026 2007 "Rio Crespo" "Rondônia" 552 777 0.71042471042471
110026 2008 "Rio Crespo" "Rondônia" 682 933 0.730975348338692
110026 2009 "Rio Crespo" "Rondônia" 988 1224 0.80718954248366
110026 2010 "Rio Crespo" "Rondônia" 702 929 0.755651237890204
110026 2011 "Rio Crespo" "Rondônia" 183 227 0.806167400881057
110026 2012 "Rio Crespo" "Rondônia" 106 114 0.929824561403509
110026 2013 "Rio Crespo" "Rondônia" 96 96 1
110026 2014 "Rio Crespo" "Rondônia" 106 107 0.990654205607477
110026 2015 "Rio Crespo" "Rondônia" 20 20 1
110026 2016 "Rio Crespo" "Rondônia" 86 87 0.988505747126437
110026 2017 "Rio Crespo" "Rondônia" 46 50 0.92
110026 2018 "Rio Crespo" "Rondônia" 39 60 0.65
110026 2019 "Rio Crespo" "Rondônia" 24 30 0.8
110028 2007 "Rolim de Moura" "Rondônia" 9 18 0.5
110028 2008 "Rolim de Moura" "Rondônia" 13 16 0.8125
110028 2009 "Rolim de Moura" "Rondônia" 9 12 0.75
110028 2010 "Rolim de Moura" "Rondônia" 8 9 0.888888888888889
110028 2011 "Rolim de Moura" "Rondônia" 8 8 1
110028 2012 "Rolim de Moura" "Rondônia" 6 6 1
110028 2013 "Rolim de Moura" "Rondônia" 7 7 1
110028 2014 "Rolim de Moura" "Rondônia" 8 8 1
110028 2016 "Rolim de Moura" "Rondônia" 3 4 0.75
110028 2018 "Rolim de Moura" "Rondônia" 1 1 1
110028 2019 "Rolim de Moura" "Rondônia" 2 2 1
110029 2007 "Santa Luzia DOeste" "Rondônia" 6 10 0.6
110029 2008 "Santa Luzia DOeste" "Rondônia" 1 1 1
110029 2009 "Santa Luzia DOeste" "Rondônia" 1 1 1
110029 2011 "Santa Luzia DOeste" "Rondônia" 1 1 1
110029 2012 "Santa Luzia DOeste" "Rondônia" 2 2 1
110029 2013 "Santa Luzia DOeste" "Rondônia" 2 2 1
110029 2014 "Santa Luzia DOeste" "Rondônia" 1 1 1
110029 2017 "Santa Luzia DOeste" "Rondônia" 2 2 1
110030 2007 "Vilhena" "Rondônia" 21 67 0.313432835820896
110030 2008 "Vilhena" "Rondônia" 11 19 0.578947368421053
110030 2009 "Vilhena" "Rondônia" 50 51 0.980392156862745
110030 2010 "Vilhena" "Rondônia" 43 48 0.895833333333333
110030 2011 "Vilhena" "Rondônia" 5 5 1
110030 2012 "Vilhena" "Rondônia" 14 14 1
110030 2013 "Vilhena" "Rondônia" 10 12 0.833333333333333
110030 2014 "Vilhena" "Rondônia" 2 3 0.666666666666667
110030 2015 "Vilhena" "Rondônia" 6 6 1
110030 2017 "Vilhena" "Rondônia" 3 3 1
110030 2018 "Vilhena" "Rondônia" 11 13 0.846153846153846
110030 2019 "Vilhena" "Rondônia" 7 7 1
110032 2007 "SaÞo Miguel do Guaporé" "Rondônia" 87 125 0.696
110032 2008 "SaÞo Miguel do Guaporé" "Rondônia" 64 73 0.876712328767123
110032 2009 "SaÞo Miguel do Guaporé" "Rondônia" 71 75 0.946666666666667
110032 2010 "SaÞo Miguel do Guaporé" "Rondônia" 159 164 0.969512195121951
110032 2011 "SaÞo Miguel do Guaporé" "Rondônia" 90 95 0.947368421052632
110032 2012 "SaÞo Miguel do Guaporé" "Rondônia" 22 22 1
110032 2013 "SaÞo Miguel do Guaporé" "Rondônia" 9 9 1
110032 2014 "SaÞo Miguel do Guaporé" "Rondônia" 5 5 1
110032 2015 "SaÞo Miguel do Guaporé" "Rondônia" 5 5 1
110032 2016 "SaÞo Miguel do Guaporé" "Rondônia" 2 2 1
110032 2017 "SaÞo Miguel do Guaporé" "Rondônia" 2 2 1
110032 2018 "SaÞo Miguel do Guaporé" "Rondônia" 2 3 0.666666666666667
110032 2019 "SaÞo Miguel do Guaporé" "Rondônia" 1 1 1
110033 2007 "Nova Mamoré" "Rondônia" 5846 8229 0.710414388139507
110033 2008 "Nova Mamoré" "Rondônia" 1967 2258 0.871124889282551
110033 2009 "Nova Mamoré" "Rondônia" 800 858 0.932400932400932
110033 2010 "Nova Mamoré" "Rondônia" 1157 1258 0.919713831478537
110033 2011 "Nova Mamoré" "Rondônia" 879 909 0.966996699669967
110033 2012 "Nova Mamoré" "Rondônia" 540 554 0.974729241877256
110033 2013 "Nova Mamoré" "Rondônia" 206 211 0.976303317535545
110033 2014 "Nova Mamoré" "Rondônia" 207 208 0.995192307692308
110033 2015 "Nova Mamoré" "Rondônia" 215 217 0.990783410138249
110033 2016 "Nova Mamoré" "Rondônia" 167 170 0.982352941176471
110033 2017 "Nova Mamoré" "Rondônia" 89 92 0.967391304347826
110033 2018 "Nova Mamoré" "Rondônia" 229 239 0.9581589958159
110033 2019 "Nova Mamoré" "Rondônia" 108 108 1
110034 2007 "Alvorada DOeste" "Rondônia" 270 342 0.789473684210526
110034 2008 "Alvorada DOeste" "Rondônia" 126 154 0.818181818181818
110034 2009 "Alvorada DOeste" "Rondônia" 62 96 0.645833333333333
110034 2010 "Alvorada DOeste" "Rondônia" 30 53 0.566037735849057
110034 2011 "Alvorada DOeste" "Rondônia" 32 37 0.864864864864865
110034 2012 "Alvorada DOeste" "Rondônia" 33 34 0.970588235294118
110034 2013 "Alvorada DOeste" "Rondônia" 19 19 1
110034 2014 "Alvorada DOeste" "Rondônia" 50 50 1
110034 2015 "Alvorada DOeste" "Rondônia" 21 30 0.7
110034 2016 "Alvorada DOeste" "Rondônia" 19 26 0.730769230769231
110034 2017 "Alvorada DOeste" "Rondônia" 4 5 0.8
110034 2018 "Alvorada DOeste" "Rondônia" 8 8 1
110037 2007 "Alto Alegre dos Parecis" "Rondônia" 3 5 0.6
110037 2008 "Alto Alegre dos Parecis" "Rondônia" 3 3 1
110037 2010 "Alto Alegre dos Parecis" "Rondônia" 9 10 0.9
110037 2011 "Alto Alegre dos Parecis" "Rondônia" 3 3 1
110037 2012 "Alto Alegre dos Parecis" "Rondônia" 7 7 1
110037 2013 "Alto Alegre dos Parecis" "Rondônia" 5 6 0.833333333333333
110037 2018 "Alto Alegre dos Parecis" "Rondônia" 3 4 0.75
110040 2007 "Alto Paraíso" "Rondônia" 2307 3195 0.72206572769953
110040 2008 "Alto Paraíso" "Rondônia" 1645 1966 0.836724313326551
