mun;ano;group;tipo_pl;n;p
150140;2009;NA;Vivax;115;5,98958333333333e-01
150140;2009;NA;Falciparum+Vivax;11;5,72916666666667e-02
150140;2009;NA;Vivax+Gametócitos de F.;4;2,08333333333333e-02
150140;2009;NA;Gametócitos de F.;12;6,25000000000000e-02
150140;2010;Autóctone;Vivax;31;1,00000000000000e+00
150140;2010;Importado;Falciparum;55;5,54435483870968e-02
150140;2010;Importado;Falciparum+Gametócitos de F.;26;2,62096774193548e-02
150140;2010;Importado;Vivax;885;8,92137096774194e-01
150140;2010;Importado;Falciparum+Vivax;17;1,71370967741935e-02
150140;2010;Importado;Vivax+Gametócitos de F.;2;2,01612903225806e-03
150140;2010;Importado;Gametócitos de F.;7;7,05645161290323e-03
150140;2010;NA;Falciparum;22;1,80327868852459e-01
150140;2010;NA;Falciparum+Gametócitos de F.;6;4,91803278688525e-02
150140;2010;NA;Vivax;84;6,88524590163934e-01
150140;2010;NA;Falciparum+Vivax;7;5,73770491803279e-02
150140;2010;NA;Vivax+Gametócitos de F.;2;1,63934426229508e-02
150140;2010;NA;Gametócitos de F.;1;8,19672131147541e-03
150140;2011;Autóctone;Vivax;9;1,00000000000000e+00
150140;2011;Importado;Falciparum;27;3,09633027522936e-02
150140;2011;Importado;Falciparum+Gametócitos de F.;11;1,26146788990826e-02
150140;2011;Importado;Vivax;821;9,41513761467890e-01
150140;2011;Importado;Falciparum+Vivax;10;1,14678899082569e-02
150140;2011;Importado;Gametócitos de F.;3;3,44036697247706e-03
150140;2011;NA;Falciparum;13;2,50000000000000e-01
150140;2011;NA;Falciparum+Gametócitos de F.;7;1,34615384615385e-01
150140;2011;NA;Vivax;26;5,00000000000000e-01
150140;2011;NA;Falciparum+Vivax;5;9,61538461538462e-02
150140;2011;NA;Vivax+Gametócitos de F.;1;1,92307692307692e-02
150140;2012;Autóctone;Vivax;28;1,00000000000000e+00
150140;2012;Importado;Falciparum;28;4,69798657718121e-02
150140;2012;Importado;Falciparum+Gametócitos de F.;8;1,34228187919463e-02
150140;2012;Importado;Vivax;539;9,04362416107383e-01
150140;2012;Importado;Falciparum+Vivax;16;2,68456375838926e-02
150140;2012;Importado;Vivax+Gametócitos de F.;1;1,67785234899329e-03
150140;2012;Importado;Gametócitos de F.;4;6,71140939597315e-03
150140;2012;NA;Falciparum;15;2,17391304347826e-01
150140;2012;NA;Falciparum+Gametócitos de F.;3;4,34782608695652e-02
150140;2012;NA;Vivax;46;6,66666666666667e-01
150140;2012;NA;Falciparum+Vivax;4;5,79710144927536e-02
150140;2012;NA;Vivax+Gametócitos de F.;1;1,44927536231884e-02
150140;2013;Autóctone;Vivax;30;1,00000000000000e+00
150140;2013;Importado;Falciparum;11;8,52713178294574e-02
150140;2013;Importado;Falciparum+Gametócitos de F.;2;1,55038759689922e-02
150140;2013;Importado;Vivax;111;8,60465116279070e-01
150140;2013;Importado;Falciparum+Vivax;3;2,32558139534884e-02
150140;2013;Importado;Gametócitos de F.;2;1,55038759689922e-02
150140;2013;NA;Falciparum;5;1,11111111111111e-01
150140;2013;NA;Falciparum+Gametócitos de F.;2;4,44444444444444e-02
150140;2013;NA;Vivax;33;7,33333333333333e-01
150140;2013;NA;Falciparum+Vivax;4;8,88888888888889e-02
150140;2013;NA;Vivax+Gametócitos de F.;1;2,22222222222222e-02
150140;2014;Importado;Falciparum;3;4,83870967741935e-02
150140;2014;Importado;Falciparum+Gametócitos de F.;1;1,61290322580645e-02
150140;2014;Importado;Vivax;57;9,19354838709677e-01
150140;2014;Importado;Falciparum+Vivax;1;1,61290322580645e-02
150140;2014;NA;Falciparum;4;1,90476190476190e-01
150140;2014;NA;Falciparum+Gametócitos de F.;1;4,76190476190476e-02
150140;2014;NA;Vivax;16;7,61904761904762e-01
150140;2015;Autóctone;Vivax;1;1,00000000000000e+00
150140;2015;Importado;Falciparum;3;6,12244897959184e-02
150140;2015;Importado;Falciparum+Gametócitos de F.;1;2,04081632653061e-02
150140;2015;Importado;Vivax;44;8,97959183673469e-01
150140;2015;Importado;Falciparum+Vivax;1;2,04081632653061e-02
150140;2015;NA;Falciparum;3;1,87500000000000e-01
150140;2015;NA;Vivax;13;8,12500000000000e-01
150140;2016;Importado;Vivax;59;9,83333333333333e-01
150140;2016;Importado;Falciparum+Vivax;1;1,66666666666667e-02
150140;2016;NA;Vivax;11;1,00000000000000e+00
150140;2017;Importado;Falciparum;4;1,40350877192982e-02
150140;2017;Importado;Falciparum+Gametócitos de F.;1;3,50877192982456e-03
150140;2017;Importado;Vivax;274;9,61403508771930e-01
150140;2017;Importado;Falciparum+Vivax;6;2,10526315789474e-02
150140;2017;NA;Falciparum;4;1,90476190476190e-01
150140;2017;NA;Falciparum+Gametócitos de F.;1;4,76190476190476e-02
150140;2017;NA;Vivax;14;6,66666666666667e-01
150140;2017;NA;Falciparum+Vivax;2;9,52380952380952e-02
150140;2018;Autóctone;Vivax;1;1,00000000000000e+00
150140;2018;Importado;Falciparum;1;2,38663484486874e-03
150140;2018;Importado;Falciparum+Gametócitos de F.;1;2,38663484486874e-03
150140;2018;Importado;Vivax;411;9,80906921241050e-01
150140;2018;Importado;Falciparum+Vivax;5;1,19331742243437e-02
150140;2018;Importado;Falciparum+Malariae;1;2,38663484486874e-03
150140;2018;NA;Falciparum;2;1,33333333333333e-01
150140;2018;NA;Falciparum+Gametócitos de F.;1;6,66666666666667e-02
150140;2018;NA;Vivax;9;6,00000000000000e-01
150140;2018;NA;Falciparum+Vivax;1;6,66666666666667e-02
150140;2018;NA;Vivax+Gametócitos de F.;1;6,66666666666667e-02
150140;2018;NA;Gametócitos de F.;1;6,66666666666667e-02
150140;2019;Importado;Falciparum;1;5,84795321637427e-03
150140;2019;Importado;Vivax;170;9,94152046783626e-01
150140;2019;NA;Falciparum;1;1,25000000000000e-01
150140;2019;NA;Vivax;7;8,75000000000000e-01
150140;2020;Importado;Falciparum;2;5,71428571428571e-02
150140;2020;Importado;Vivax;33;9,42857142857143e-01
150140;2020;NA;Falciparum;2;3,33333333333333e-01
150140;2020;NA;Vivax;4;6,66666666666667e-01
150145;2007;Autóctone;Vivax;24;9,23076923076923e-01
150145;2007;Autóctone;Falciparum+Vivax;2;7,69230769230769e-02
150145;2007;Importado;Falciparum;3;1,87500000000000e-01
150145;2007;Importado;Falciparum+Gametócitos de F.;1;6,25000000000000e-02
150145;2007;Importado;Vivax;10;6,25000000000000e-01
150145;2007;Importado;Falciparum+Vivax;2;1,25000000000000e-01
150145;2008;Autóctone;Vivax;19;1,00000000000000e+00
150145;2008;Importado;Vivax;13;1,00000000000000e+00
150145;2009;Autóctone;Vivax;28;1,00000000000000e+00
150145;2009;Importado;Vivax;8;1,00000000000000e+00
150145;2010;Importado;Vivax;11;9,16666666666667e-01
150145;2010;Importado;Falciparum+Vivax;1;8,33333333333333e-02
150145;2010;NA;Vivax;4;1,00000000000000e+00
150145;2011;Autóctone;Falciparum;1;2,00000000000000e-01
150145;2011;Autóctone;Vivax;3;6,00000000000000e-01
150145;2011;Autóctone;Falciparum+Vivax;1;2,00000000000000e-01
150145;2011;Importado;Falciparum;1;5,00000000000000e-02
150145;2011;Importado;Vivax;18;9,00000000000000e-01
150145;2011;Importado;Falciparum+Vivax;1;5,00000000000000e-02
150145;2012;Autóctone;Vivax;25;1,00000000000000e+00
150145;2012;Importado;Falciparum;1;4,54545454545455e-02
150145;2012;Importado;Vivax;21;9,54545454545455e-01
150145;2012;NA;Vivax;2;1,00000000000000e+00
150145;2013;Autóctone;Vivax;3;1,00000000000000e+00
150145;2013;Importado;Vivax;10;1,00000000000000e+00
150145;2013;NA;Vivax;3;1,00000000000000e+00
150145;2014;Importado;Falciparum+Gametócitos de F.;1;1,42857142857143e-01
150145;2014;Importado;Vivax;6;8,57142857142857e-01
150145;2015;Importado;Falciparum;1;3,33333333333333e-01
150145;2015;Importado;Vivax;2;6,66666666666667e-01
150145;2017;Importado;Vivax;2;1,00000000000000e+00
150145;2018;Autóctone;Vivax;1;1,00000000000000e+00
150145;2018;Importado;Falciparum;1;3,33333333333333e-01
150145;2018;Importado;Vivax;1;3,33333333333333e-01
150145;2018;Importado;Malariae;1;3,33333333333333e-01
150145;2019;Importado;Vivax;11;1,00000000000000e+00
150145;2020;Autóctone;Vivax;1;1,00000000000000e+00
150150;2007;Importado;Falciparum;1;2,63157894736842e-02
150150;2007;Importado;Vivax;37;9,73684210526316e-01
150150;2007;NA;Vivax;2;1,00000000000000e+00
150150;2008;Importado;Vivax;16;9,41176470588235e-01
150150;2008;Importado;Falciparum+Vivax;1;5,88235294117647e-02
150150;2008;NA;Vivax;1;1,00000000000000e+00
150150;2009;Importado;Falciparum;1;5,26315789473684e-02
150150;2009;Importado;Vivax;18;9,47368421052632e-01
150150;2009;NA;Vivax;5;1,00000000000000e+00
150150;2010;Autóctone;Vivax;5;1,00000000000000e+00
150150;2010;Importado;Vivax;14;1,00000000000000e+00
150150;2010;NA;Vivax;1;1,00000000000000e+00
150150;2011;Autóctone;Vivax;6;1,00000000000000e+00
150150;2011;Importado;Vivax;15;1,00000000000000e+00
150150;2012;Importado;Falciparum;1;6,25000000000000e-02
150150;2012;Importado;Vivax;14;8,75000000000000e-01
150150;2012;Importado;Falciparum+Vivax;1;6,25000000000000e-02
150150;2013;Autóctone;Falciparum;1;1,00000000000000e+00
150150;2013;Importado;Falciparum;1;2,50000000000000e-01
150150;2013;Importado;Vivax;3;7,50000000000000e-01
150150;2013;NA;Falciparum;1;5,00000000000000e-01
150150;2013;NA;Falciparum+Gametócitos de F.;1;5,00000000000000e-01
150150;2014;Importado;Vivax;3;1,00000000000000e+00
150150;2015;Importado;Vivax;1;1,00000000000000e+00
150157;2007;Autóctone;Falciparum;22;2,00000000000000e-01
150157;2007;Autóctone;Falciparum+Gametócitos de F.;4;3,63636363636364e-02
150157;2007;Autóctone;Vivax;81;7,36363636363636e-01
150157;2007;Autóctone;Gametócitos de F.;3;2,72727272727273e-02
150157;2007;Importado;Vivax;27;1,00000000000000e+00
150157;2008;Autóctone;Falciparum;3;1,56250000000000e-02
150157;2008;Autóctone;Vivax;189;9,84375000000000e-01
150157;2008;Importado;Vivax;13;1,00000000000000e+00
150157;2009;Autóctone;Vivax;102;1,00000000000000e+00
150157;2009;Importado;Vivax;4;1,00000000000000e+00
150157;2010;Autóctone;Falciparum;2;1,47058823529412e-02
150157;2010;Autóctone;Falciparum+Gametócitos de F.;1;7,35294117647059e-03
150157;2010;Autóctone;Vivax;133;9,77941176470588e-01
150157;2010;Importado;Falciparum;1;1,11111111111111e-01
150157;2010;Importado;Vivax;7;7,77777777777778e-01
150157;2010;Importado;Ovale;1;1,11111111111111e-01
150157;2011;Autóctone;Falciparum;1;8,40336134453781e-03
150157;2011;Autóctone;Vivax;118;9,91596638655462e-01
150157;2011;Importado;Vivax;2;1,00000000000000e+00
150157;2012;Autóctone;Vivax;12;1,00000000000000e+00
150157;2012;Importado;Vivax;1;1,00000000000000e+00
150157;2013;Autóctone;Vivax;2;1,00000000000000e+00
150157;2013;Importado;Vivax;2;1,00000000000000e+00
150157;2014;Autóctone;Vivax;3;1,00000000000000e+00
150157;2014;Importado;Vivax;2;1,00000000000000e+00
150157;2015;Autóctone;Vivax;2;1,00000000000000e+00
150157;2015;Importado;Vivax;1;5,00000000000000e-01
150157;2015;Importado;Falciparum+Vivax;1;5,00000000000000e-01
150157;2017;Autóctone;Vivax;2;1,00000000000000e+00
150157;2019;Importado;Vivax;1;1,00000000000000e+00
150170;2007;Autóctone;Falciparum;2;4,98753117206983e-03
150170;2007;Autóctone;Vivax;399;9,95012468827930e-01
150170;2007;Importado;Falciparum;1;1,49253731343284e-02
150170;2007;Importado;Vivax;66;9,85074626865672e-01
150170;2007;NA;Falciparum;1;5,00000000000000e-01
150170;2007;NA;Vivax;1;5,00000000000000e-01
150170;2008;Autóctone;Falciparum;1;8,13008130081301e-03
150170;2008;Autóctone;Vivax;122;9,91869918699187e-01
150170;2008;Importado;Falciparum;1;1,69491525423729e-02
150170;2008;Importado;Vivax;58;9,83050847457627e-01
150170;2008;NA;Falciparum;1;5,00000000000000e-01
150170;2008;NA;Vivax;1;5,00000000000000e-01
150170;2009;Autóctone;Falciparum;1;1,72413793103448e-02
150170;2009;Autóctone;Falciparum+Gametócitos de F.;1;1,72413793103448e-02
150170;2009;Autóctone;Vivax;55;9,48275862068966e-01
150170;2009;Autóctone;Gametócitos de F.;1;1,72413793103448e-02
150170;2009;Importado;Falciparum;5;1,42857142857143e-01
150170;2009;Importado;Vivax;29;8,28571428571429e-01
150170;2009;Importado;Falciparum+Vivax;1;2,85714285714286e-02
150170;2009;NA;Falciparum+Gametócitos de F.;1;1,00000000000000e+00
150170;2010;Autóctone;Vivax;69;1,00000000000000e+00
150170;2010;Importado;Falciparum;4;1,37931034482759e-01
150170;2010;Importado;Falciparum+Gametócitos de F.;1;3,44827586206897e-02
150170;2010;Importado;Vivax;24;8,27586206896552e-01
150170;2010;NA;Falciparum;1;3,33333333333333e-01
150170;2010;NA;Vivax;2;6,66666666666667e-01
150170;2011;Autóctone;Vivax;23;1,00000000000000e+00
150170;2011;Importado;Vivax;10;1,00000000000000e+00
150170;2011;NA;Falciparum+Gametócitos de F.;1;1,00000000000000e+00
150170;2012;Importado;Vivax;7;1,00000000000000e+00
150170;2012;NA;Falciparum;1;1,00000000000000e+00
150170;2013;Importado;Vivax;4;1,00000000000000e+00
150170;2014;Importado;Vivax;1;1,00000000000000e+00
150170;2015;Importado;Vivax;3;1,00000000000000e+00
150170;2016;Importado;Falciparum;1;5,00000000000000e-01
150170;2016;Importado;Vivax;1;5,00000000000000e-01
150170;2016;NA;Vivax;1;1,00000000000000e+00
150170;2018;Autóctone;Vivax;1;1,00000000000000e+00
150170;2019;Importado;Vivax;1;1,00000000000000e+00
150172;2007;Autóctone;Falciparum;30;1,27659574468085e-01
150172;2007;Autóctone;Falciparum+Gametócitos de F.;2;8,51063829787234e-03
150172;2007;Autóctone;Vivax;199;8,46808510638298e-01
150172;2007;Autóctone;Vivax+Gametócitos de F.;1;4,25531914893617e-03
150172;2007;Autóctone;Malariae;2;8,51063829787234e-03
150172;2007;Autóctone;Falciparum+Malariae;1;4,25531914893617e-03
150172;2007;Importado;Vivax;14;1,00000000000000e+00
150172;2008;Autóctone;Falciparum;26;1,69934640522876e-01
150172;2008;Autóctone;Falciparum+Gametócitos de F.;3;1,96078431372549e-02
150172;2008;Autóctone;Vivax;123;8,03921568627451e-01
150172;2008;Autóctone;Gametócitos de F.;1;6,53594771241830e-03
150172;2008;Importado;Vivax;14;1,00000000000000e+00
150172;2008;NA;Vivax;1;1,00000000000000e+00
150172;2009;Autóctone;Falciparum;5;3,54609929078014e-02
150172;2009;Autóctone;Falciparum+Gametócitos de F.;3;2,12765957446809e-02
150172;2009;Autóctone;Vivax;130;9,21985815602837e-01
150172;2009;Autóctone;Falciparum+Vivax;1;7,09219858156028e-03
150172;2009;Autóctone;Gametócitos de F.;2;1,41843971631206e-02
150172;2009;Importado;Falciparum;1;1,25000000000000e-02
150172;2009;Importado;Vivax;77;9,62500000000000e-01
150172;2009;Importado;Vivax+Gametócitos de F.;2;2,50000000000000e-02
150172;2009;NA;Vivax;1;1,00000000000000e+00
150172;2010;Autóctone;Falciparum;14;8,43373493975904e-02
150172;2010;Autóctone;Falciparum+Gametócitos de F.;2;1,20481927710843e-02
150172;2010;Autóctone;Vivax;150;9,03614457831325e-01
150172;2010;Importado;Falciparum;55;1,97132616487455e-01
150172;2010;Importado;Falciparum+Gametócitos de F.;9;3,22580645161290e-02
150172;2010;Importado;Vivax;213;7,63440860215054e-01
150172;2010;Importado;Falciparum+Vivax;2;7,16845878136201e-03
150172;2011;Autóctone;Falciparum;13;1,49425287356322e-01
150172;2011;Autóctone;Falciparum+Gametócitos de F.;1;1,14942528735632e-02
150172;2011;Autóctone;Vivax;72;8,27586206896552e-01
150172;2011;Autóctone;Gametócitos de F.;1;1,14942528735632e-02
150172;2011;Importado;Falciparum;35;1,59090909090909e-01
150172;2011;Importado;Falciparum+Gametócitos de F.;8;3,63636363636364e-02
150172;2011;Importado;Vivax;171;7,77272727272727e-01
150172;2011;Importado;Falciparum+Vivax;1;4,54545454545455e-03
150172;2011;Importado;Gametócitos de F.;5;2,27272727272727e-02
150172;2011;NA;Vivax;1;1,00000000000000e+00
150172;2012;Autóctone;Falciparum;3;3,15789473684211e-02
150172;2012;Autóctone;Vivax;92;9,68421052631579e-01
150172;2012;Importado;Falciparum;7;5,88235294117647e-02
150172;2012;Importado;Vivax;110;9,24369747899160e-01
150172;2012;Importado;Falciparum+Vivax;1;8,40336134453781e-03
150172;2012;Importado;Vivax+Gametócitos de F.;1;8,40336134453781e-03
150172;2013;Autóctone;Vivax;7;1,00000000000000e+00
150172;2013;Importado;Falciparum;7;3,18181818181818e-01
150172;2013;Importado;Falciparum+Gametócitos de F.;2;9,09090909090909e-02
150172;2013;Importado;Vivax;13;5,90909090909091e-01
150172;2013;NA;Falciparum;2;1,00000000000000e+00
150172;2014;Importado;Vivax;12;1,00000000000000e+00
150172;2015;NA;Falciparum;1;1,00000000000000e+00
150172;2016;NA;Vivax;8;1,00000000000000e+00
150172;2017;Importado;Vivax;11;1,00000000000000e+00
150172;2018;Importado;Vivax;4;1,00000000000000e+00
150172;2018;NA;Falciparum;1;1,66666666666667e-01
150172;2018;NA;Vivax;4;6,66666666666667e-01
150172;2018;NA;Falciparum+Vivax;1;1,66666666666667e-01
150172;2019;Importado;Vivax;5;1,00000000000000e+00
150172;2019;NA;Falciparum;1;5,00000000000000e-01
150172;2019;NA;Vivax;1;5,00000000000000e-01
150172;2020;Autóctone;Falciparum+Gametócitos de F.;2;1,00000000000000e+00
150172;2020;Importado;Falciparum;2;6,66666666666667e-01
150172;2020;Importado;Vivax;1;3,33333333333333e-01
150172;2020;NA;Vivax;1;1,00000000000000e+00
150175;2007;Importado;Vivax;38;1,00000000000000e+00
150175;2008;Importado;Vivax;44;1,00000000000000e+00
150175;2009;Importado;Falciparum;1;1,66666666666667e-01
150175;2009;Importado;Vivax;5;8,33333333333333e-01
150175;2010;Autóctone;Falciparum;8;1,00000000000000e+00
150175;2010;Importado;Falciparum;1;1,00000000000000e-01
150175;2010;Importado;Vivax;9;9,00000000000000e-01
150175;2011;Importado;Vivax;1;1,00000000000000e+00
150175;2015;Autóctone;Vivax;1;1,00000000000000e+00
150175;2015;Importado;Vivax;10;1,00000000000000e+00
150175;2016;Autóctone;Vivax;1;1,00000000000000e+00
150175;2016;Importado;Vivax;2;1,00000000000000e+00
150175;2017;Autóctone;Vivax;3;1,00000000000000e+00
150175;2017;Importado;Vivax;1;1,00000000000000e+00
150175;2018;Importado;Vivax;2;1,00000000000000e+00
150178;2007;Autóctone;Falciparum;341;3,75137513751375e-01
150178;2007;Autóctone;Falciparum+Gametócitos de F.;74;8,14081408140814e-02
150178;2007;Autóctone;Vivax;471;5,18151815181518e-01
150178;2007;Autóctone;Vivax+Gametócitos de F.;13;1,43014301430143e-02
150178;2007;Autóctone;Gametócitos de F.;10;1,10011001100110e-02
150178;2007;Importado;Falciparum;68;1,30268199233716e-01
150178;2007;Importado;Falciparum+Gametócitos de F.;20;3,83141762452107e-02
150178;2007;Importado;Vivax;427;8,18007662835249e-01
150178;2007;Importado;Falciparum+Vivax;2;3,83141762452107e-03
150178;2007;Importado;Vivax+Gametócitos de F.;2;3,83141762452107e-03
150178;2007;Importado;Gametócitos de F.;3;5,74712643678161e-03
150178;2007;NA;Falciparum;1;1,25000000000000e-01
150178;2007;NA;Falciparum+Gametócitos de F.;1;1,25000000000000e-01
150178;2007;NA;Vivax;6;7,50000000000000e-01
150178;2008;Autóctone;Falciparum;139;1,72456575682382e-01
150178;2008;Autóctone;Falciparum+Gametócitos de F.;29;3,59801488833747e-02
150178;2008;Autóctone;Vivax;625;7,75434243176179e-01
150178;2008;Autóctone;Falciparum+Vivax;4;4,96277915632754e-03
150178;2008;Autóctone;Vivax+Gametócitos de F.;6;7,44416873449132e-03
150178;2008;Autóctone;Gametócitos de F.;3;3,72208436724566e-03
150178;2008;Importado;Falciparum;23;4,44874274661509e-02
150178;2008;Importado;Falciparum+Gametócitos de F.;7;1,35396518375242e-02
150178;2008;Importado;Vivax;484;9,36170212765957e-01
150178;2008;Importado;Falciparum+Vivax;2;3,86847195357834e-03
150178;2008;Importado;Vivax+Gametócitos de F.;1;1,93423597678917e-03
150178;2008;NA;Falciparum;2;1,53846153846154e-01
150178;2008;NA;Vivax;10;7,69230769230769e-01
150178;2008;NA;Falciparum+Vivax;1;7,69230769230769e-02
150178;2009;Autóctone;Falciparum;244;2,22424794895169e-01
150178;2009;Autóctone;Falciparum+Gametócitos de F.;51;4,64904284412033e-02
150178;2009;Autóctone;Vivax;779;7,10118505013674e-01
150178;2009;Autóctone;Falciparum+Vivax;5;4,55788514129444e-03
150178;2009;Autóctone;Vivax+Gametócitos de F.;15;1,36736554238833e-02
150178;2009;Autóctone;Gametócitos de F.;3;2,73473108477666e-03
150178;2009;Importado;Falciparum;46;7,05521472392638e-02
150178;2009;Importado;Falciparum+Gametócitos de F.;8;1,22699386503067e-02
150178;2009;Importado;Vivax;586;8,98773006134969e-01
150178;2009;Importado;Falciparum+Vivax;6;9,20245398773006e-03
150178;2009;Importado;Vivax+Gametócitos de F.;1;1,53374233128834e-03
150178;2009;Importado;Gametócitos de F.;5;7,66871165644172e-03
150178;2009;NA;Vivax;5;1,00000000000000e+00
150178;2010;Autóctone;Falciparum;210;1,40656396517080e-01
150178;2010;Autóctone;Falciparum+Gametócitos de F.;58;3,88479571332887e-02
150178;2010;Autóctone;Vivax;1170;7,83657066309444e-01
150178;2010;Autóctone;Falciparum+Vivax;3;2,00937709310114e-03
150178;2010;Autóctone;Vivax+Gametócitos de F.;42;2,81312793034159e-02
150178;2010;Autóctone;Gametócitos de F.;10;6,69792364367046e-03
150178;2010;Importado;Falciparum;96;1,25490196078431e-01
150178;2010;Importado;Falciparum+Gametócitos de F.;20;2,61437908496732e-02
150178;2010;Importado;Vivax;639;8,35294117647059e-01
150178;2010;Importado;Falciparum+Vivax;2;2,61437908496732e-03
150178;2010;Importado;Vivax+Gametócitos de F.;2;2,61437908496732e-03
150178;2010;Importado;Gametócitos de F.;6;7,84313725490196e-03
150178;2010;NA;Vivax;3;1,00000000000000e+00
150178;2011;Autóctone;Falciparum;24;3,84000000000000e-02
150178;2011;Autóctone;Falciparum+Gametócitos de F.;3;4,80000000000000e-03
150178;2011;Autóctone;Vivax;592;9,47200000000000e-01
150178;2011;Autóctone;Falciparum+Vivax;3;4,80000000000000e-03
150178;2011;Autóctone;Gametócitos de F.;3;4,80000000000000e-03
150178;2011;Importado;Falciparum;50;1,40449438202247e-01
150178;2011;Importado;Falciparum+Gametócitos de F.;7;1,96629213483146e-02
150178;2011;Importado;Vivax;296;8,31460674157303e-01
150178;2011;Importado;Falciparum+Vivax;2;5,61797752808989e-03
150178;2011;Importado;Vivax+Gametócitos de F.;1;2,80898876404494e-03
150178;2011;NA;Falciparum+Gametócitos de F.;1;1,66666666666667e-01
150178;2011;NA;Vivax;4;6,66666666666667e-01
150178;2011;NA;Falciparum+Vivax;1;1,66666666666667e-01
150178;2012;Autóctone;Vivax;283;9,89510489510489e-01
150178;2012;Autóctone;Falciparum+Malariae;1;3,49650349650350e-03
150178;2012;Autóctone;Não Falciparum;2;6,99300699300699e-03
150178;2012;Importado;Falciparum;19;7,45098039215686e-02
150178;2012;Importado;Falciparum+Gametócitos de F.;2;7,84313725490196e-03
150178;2012;Importado;Vivax;234;9,17647058823529e-01
150178;2012;NA;Vivax;4;1,00000000000000e+00
150178;2013;Autóctone;Vivax;21;1,00000000000000e+00
150178;2013;Importado;Falciparum;7;1,20689655172414e-01
150178;2013;Importado;Falciparum+Gametócitos de F.;3;5,17241379310345e-02
150178;2013;Importado;Vivax;48;8,27586206896552e-01
150178;2013;NA;Falciparum;3;3,75000000000000e-01
150178;2013;NA;Vivax;5;6,25000000000000e-01
150178;2014;Autóctone;Vivax;2;1,00000000000000e+00
150178;2014;Importado;Vivax;18;1,00000000000000e+00
150178;2014;NA;Falciparum+Gametócitos de F.;1;5,00000000000000e-01
150178;2014;NA;Vivax;1;5,00000000000000e-01
150178;2015;Importado;Vivax;8;1,00000000000000e+00
150178;2015;NA;Vivax;1;5,00000000000000e-01
150178;2015;NA;Gametócitos de F.;1;5,00000000000000e-01
150178;2016;Autóctone;Vivax;1;1,00000000000000e+00
150178;2016;Importado;Falciparum+Gametócitos de F.;1;2,27272727272727e-02
150178;2016;Importado;Vivax;43;9,77272727272727e-01
150178;2016;NA;Vivax;2;1,00000000000000e+00
150178;2017;Autóctone;Vivax;39;1,00000000000000e+00
150178;2017;Importado;Vivax;132;1,00000000000000e+00
150178;2017;NA;Falciparum;1;1,11111111111111e-01
150178;2017;NA;Vivax;8;8,88888888888889e-01
150178;2018;Autóctone;Vivax;32;1,00000000000000e+00
150178;2018;Importado;Vivax;173;1,00000000000000e+00
150178;2018;NA;Falciparum;1;2,00000000000000e-01
150178;2018;NA;Vivax;3;6,00000000000000e-01
150178;2018;NA;Falciparum+Vivax;1;2,00000000000000e-01
150178;2019;Autóctone;Vivax;45;1,00000000000000e+00
150178;2019;Importado;Vivax;40;1,00000000000000e+00
150178;2019;NA;Vivax;2;1,00000000000000e+00
150178;2020;Importado;Vivax;2;1,00000000000000e+00
150180;2007;Autóctone;Falciparum;5;5,74712643678161e-03
150180;2007;Autóctone;Falciparum+Gametócitos de F.;5;5,74712643678161e-03
150180;2007;Autóctone;Vivax;858;9,86206896551724e-01
150180;2007;Autóctone;Falciparum+Vivax;2;2,29885057471264e-03
150180;2007;Importado;Falciparum;14;5,36398467432950e-02
150180;2007;Importado;Falciparum+Gametócitos de F.;7;2,68199233716475e-02
150180;2007;Importado;Vivax;238;9,11877394636015e-01
150180;2007;Importado;Falciparum+Vivax;2;7,66283524904215e-03
150180;2007;NA;Falciparum+Gametócitos de F.;1;5,00000000000000e-01
150180;2007;NA;Vivax;1;5,00000000000000e-01
150180;2008;Autóctone;Falciparum;12;2,16606498194946e-02
150180;2008;Autóctone;Falciparum+Gametócitos de F.;5;9,02527075812274e-03
150180;2008;Autóctone;Vivax;537;9,69314079422383e-01
150180;2008;Importado;Falciparum;5;2,28310502283105e-02
150180;2008;Importado;Falciparum+Gametócitos de F.;6;2,73972602739726e-02
150180;2008;Importado;Vivax;207;9,45205479452055e-01
150180;2008;Importado;Falciparum+Vivax;1;4,56621004566210e-03
150180;2008;NA;Falciparum;1;3,33333333333333e-01
150180;2008;NA;Vivax;2;6,66666666666667e-01
150180;2009;Autóctone;Falciparum;91;3,32967435053055e-02
150180;2009;Autóctone;Falciparum+Gametócitos de F.;26;9,51335528723015e-03
150180;2009;Autóctone;Vivax;2616;9,57189901207464e-01
150180;2009;Importado;Falciparum;82;8,70488322717622e-02
150180;2009;Importado;Falciparum+Gametócitos de F.;17;1,80467091295117e-02
150180;2009;Importado;Vivax;840;8,91719745222930e-01
150180;2009;Importado;Falciparum+Vivax;1;1,06157112526539e-03
150180;2009;Importado;Vivax+Gametócitos de F.;1;1,06157112526539e-03
150180;2009;Importado;Gametócitos de F.;1;1,06157112526539e-03
150180;2009;NA;Falciparum;2;2,85714285714286e-01
150180;2009;NA;Falciparum+Gametócitos de F.;1;1,42857142857143e-01
150180;2009;NA;Vivax;4;5,71428571428571e-01
150180;2010;Autóctone;Falciparum;66;5,45094152626363e-03
150180;2010;Autóctone;Falciparum+Gametócitos de F.;11;9,08490254377271e-04
150180;2010;Autóctone;Vivax;12021;9,92814667988107e-01
150180;2010;Autóctone;Falciparum+Vivax;8;6,60720185001652e-04
